课程名称	课程时间	课程目标	课程价格	课程配额	课程链接	教师名称	教师链接
高三政治春季系统班（周五21:30）	3月1日-5月31日 · 21:30-23:30	适合高三 | 全国地区通用	499	319人报名  限报2000人	https://www.yuanfudao.com/lessons/3079824.html	刘佳彬	https://www.yuanfudao.com/teachers/61535188/lesson?lessonId=3079824
【目标省一班】高二化学寒假竞赛班（寒3期21:30）	2月10日-2月16日 · 21:30-23:30	适合高二 | 全国地区通用	249	283人报名  限报2000人	https://www.yuanfudao.com/lessons/3079652.html	刘宇	https://www.yuanfudao.com/teachers/2384441/lesson?lessonId=3079652
【目标985班】高三理科数学春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	96人报名  限报2000人	https://www.yuanfudao.com/lessons/3080942.html	李欣	https://www.yuanfudao.com/teachers/66997972/lesson?lessonId=3080942
高三语文春季系统班（周五21:30）	3月1日-5月31日 · 21:30-23:30	适合高三 | 全国地区通用	499	388人报名  限报2000人	https://www.yuanfudao.com/lessons/3080330.html	宋大成	https://www.yuanfudao.com/teachers/60686496/lesson?lessonId=3080330
【数学能力发展班】二年级数学寒假系统班（寒3期18:30）	2月18日-2月24日 · 18:30-20:30	适合二年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3092222.html	宋佳豪	https://www.yuanfudao.com/teachers/156749902/lesson?lessonId=3092222
【数学能力发展班】一年级数学春季系统班（周四19:00、周六18:00）	3月7日-6月13日 · 周四19:00、周六18:00	适合一年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083010.html	邹薇	https://www.yuanfudao.com/teachers/125949960/lesson?lessonId=3083010
【英语能力起航班】五年级英语春季系统2班	3月6日-6月15日	适合五年级 | 全国地区通用	1650	32人报名	https://www.yuanfudao.com/lessons/3080620.html	文晓双 李王珂	https://www.yuanfudao.com/teachers/107775120/lesson?lessonId=3080620
【英语校内卓越班】六年级英语寒假系统21班	1月26日-2月2日	适合六年级 | 全国地区通用	700	29人报名	https://www.yuanfudao.com/lessons/3090750.html	甘可Reb… 张月	https://www.yuanfudao.com/teachers/161758944/lesson?lessonId=3090750
【英语能力起航班】六年级英语春季系统3班	3月5日-6月15日	适合六年级 | 全国地区通用	1650	19人报名  限报30人	https://www.yuanfudao.com/lessons/3083994.html	肖凡 徐唱	https://www.yuanfudao.com/teachers/143276952/lesson?lessonId=3083994
【数学能力发展班】一年级数学春季系统班（周三、周五19:00）	3月6日-6月12日 · 19:00-19:50	适合一年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083738.html	刘楠楠	https://www.yuanfudao.com/teachers/100347962/lesson?lessonId=3083738
【目标985班】高二英语春季系统班（周日09:00）	3月3日-6月16日 · 早09:00-11:00	适合高二 | 全国地区通用	499	596人报名  限报2000人	https://www.yuanfudao.com/lessons/3080256.html	罗杰	https://www.yuanfudao.com/teachers/57891538/lesson?lessonId=3080256
高三语文春季系统班（周日09:00）	3月3日-6月2日 · 早09:00-11:00	适合高三 | 全国地区通用	499	314人报名  限报2000人	https://www.yuanfudao.com/lessons/3081354.html	宋大成	https://www.yuanfudao.com/teachers/60686496/lesson?lessonId=3081354
【技巧课】语文基础知识专项训练	七年级八年级九年级 · 2月17日-2月21日 · 55分钟/次 · 3次课	适合七年级 八年级 九年级 | 全国地区通用	15	1524人报名	https://www.yuanfudao.com/lessons/3093568.html	田颖	https://www.yuanfudao.com/teachers/87005480/lesson?lessonId=3093568
【数学能力发展班】六年级数学春季系统班（周五18:00）	3月1日-6月14日 · 18:00-20:25	适合六年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083414.html	姚晓彬	https://www.yuanfudao.com/teachers/151738834/lesson?lessonId=3083414
【数学能力强化班】四年级数学春季系统班（周六09:30）	3月2日-6月15日 · 09:30-11:30	适合四年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083078.html	太可欣	https://www.yuanfudao.com/teachers/115002862/lesson?lessonId=3083078
【英语能力起航班】六年级英语春季系统4班	3月5日-6月15日	适合六年级 | 全国地区通用	1650	15人报名  限报30人	https://www.yuanfudao.com/lessons/3088790.html	李政 党志莹	https://www.yuanfudao.com/teachers/116309724/lesson?lessonId=3088790
【数学能力发展班】一年级数学寒假系统班（寒3期19:00）	2月18日-2月25日 · 19:00-20:10	适合一年级 | 全国地区通用	99	每50人分小班	https://www.yuanfudao.com/lessons/3097602.html	秦天	https://www.yuanfudao.com/teachers/166999144/lesson?lessonId=3097602
四年级猿编程L2系统班 第12期（周日早）	8月11日-3月8日 · 不限年级	适合四年级 | 全国地区通用	4099	已报满或无信息	https://www.yuanfudao.com/lessons/3080610.html		null
【目标一本班】高一物理寒假系统班（课改版·寒3期09:00）	2月16日-2月23日 · 早09:00-11:25	适合高一 | 全国地区通用	399	381人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079984.html	梁冰	https://www.yuanfudao.com/teachers/56696200/lesson?lessonId=3079984
四年级猿编程L2系统班 第9期（周日晚）	5月12日-11月17日	适合四年级 | 全国地区通用	4099	17人报名	https://www.yuanfudao.com/lessons/3083794.html	待分配	https://www.yuanfudao.com/teachers/90173878/lesson?lessonId=3083794
高二地理春季系统班（周六19:00）	3月2日-6月15日 · 19:00-21:00	适合高二 | 全国地区通用	499	746人报名  限报2000人	https://www.yuanfudao.com/lessons/3079760.html	温卿	https://www.yuanfudao.com/teachers/58419052/lesson?lessonId=3079760
高二语文春季系统班（周六21:30）	3月2日-6月15日 · 21:30-23:30	适合高二 | 全国地区通用	499	61人报名  限报2000人	https://www.yuanfudao.com/lessons/3081320.html	赵占坤	https://www.yuanfudao.com/teachers/141608770/lesson?lessonId=3081320
【数学能力发展班】一年级数学春季系统班（周六09:30）	3月2日-6月15日 · 09:30-11:00	适合一年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3099876.html	刘楠楠	https://www.yuanfudao.com/teachers/100347962/lesson?lessonId=3099876
【数学能力强化班】六年级数学春季系统班（周日09:30）	3月3日-6月16日 · 09:30-11:55	适合六年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083112.html	潘佳生	https://www.yuanfudao.com/teachers/76432746/lesson?lessonId=3083112
【英语能力发展班】五年级英语寒假系统7班	1月26日-2月2日	适合五年级 | 全国地区通用	700	27人报名	https://www.yuanfudao.com/lessons/3083292.html	李政 孔辰	https://www.yuanfudao.com/teachers/116309724/lesson?lessonId=3083292
【英语能力发展班】三年级英语春季系统6班	3月5日-6月16日	适合三年级 | 全国地区通用	1650	27人报名  限报30人	https://www.yuanfudao.com/lessons/3081932.html	张丽丽 姜晓滕	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3081932
【英语校内卓越班】五年级英语寒假系统7班	1月26日-2月2日	适合五年级 | 全国地区通用	700	30人报名	https://www.yuanfudao.com/lessons/3083388.html	熊婉莉 尚茜	https://www.yuanfudao.com/teachers/131689176/lesson?lessonId=3083388
【英语校内卓越班】四年级英语春季系统8班	3月6日-6月15日	适合四年级 | 全国地区通用	1650	10人报名  限报30人	https://www.yuanfudao.com/lessons/3093932.html	吴惠娟 陈娇娇	https://www.yuanfudao.com/teachers/128979138/lesson?lessonId=3093932
【数学能力发展班】六年级数学寒假系统班（寒2期12:30）	2月10日-2月16日 · 12:30-14:55	适合六年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3089886.html	季敏修	https://www.yuanfudao.com/teachers/129358330/lesson?lessonId=3089886
【目标卓越班】初三物理春季系统班（周六14:00）	3月2日-6月8日 · 14:00-16:25	适合九年级 | 全国地区通用	999	783人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079302.html	马丽媛	https://www.yuanfudao.com/teachers/15586239/lesson?lessonId=3079302
【目标清北班】高三数学寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高三 | 全国地区通用	249	1777人报名	https://www.yuanfudao.com/lessons/3079916.html	王伟	https://www.yuanfudao.com/teachers/40917253/lesson?lessonId=3079916
【数学能力发展班】四年级数学春季系统班（周六13:30）	3月2日-6月15日 · 13:30-15:30	适合四年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083064.html	太可欣	https://www.yuanfudao.com/teachers/115002862/lesson?lessonId=3083064
四年级猿编程L2系统班 第10期（周四晚）	6月13日-12月5日	适合四年级 | 全国地区通用	4099	9人报名	https://www.yuanfudao.com/lessons/3088738.html	待分配	https://www.yuanfudao.com/teachers/108839892/lesson?lessonId=3088738
【英语校内卓越班】六年级英语春季系统24班	3月5日-6月16日	适合六年级 | 全国地区通用	1650	11人报名  限报30人	https://www.yuanfudao.com/lessons/3093882.html	付寒 张月	https://www.yuanfudao.com/teachers/156764030/lesson?lessonId=3093882
【数学能力发展班】四年级数学寒假系统班（寒2期18:30）	2月10日-2月16日 · 18:30-20:30	适合四年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3082302.html	太可欣	https://www.yuanfudao.com/teachers/115002862/lesson?lessonId=3082302
【目标优等班】初三数学寒假系统班（寒3期09:00）	2月16日-2月23日 · 早09:00-11:20	适合九年级 | 全国地区通用	499	476人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081214.html	王亮亮	https://www.yuanfudao.com/teachers/39413413/lesson?lessonId=3081214
【目标清北班】高三化学春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	846人报名  限报2000人	https://www.yuanfudao.com/lessons/3079702.html	张鹤至	https://www.yuanfudao.com/teachers/29190893/lesson?lessonId=3079702
【目标优等班】初二数学寒假系统班（寒2期09:00）	1月30日-2月13日 · 早09:00-11:20	适合八年级 | 全国地区通用	499	600人报名	https://www.yuanfudao.com/lessons/3080798.html	张桐	https://www.yuanfudao.com/teachers/119826206/lesson?lessonId=3080798
【数学能力发展班】一年级数学春季系统班（周二、周四19:00）	3月5日-6月11日 · 19:00-19:50	适合一年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083014.html	张利利	https://www.yuanfudao.com/teachers/109818228/lesson?lessonId=3083014
【目标省一班】高二化学春季竞赛班（周六14:00）	3月2日-6月8日 · 14:00-16:00	适合高二 | 全国地区通用	499	171人报名  限报2000人	https://www.yuanfudao.com/lessons/3079722.html	刘宇	https://www.yuanfudao.com/teachers/2384441/lesson?lessonId=3079722
【目标优等班】初三英语春季系统班（周六18:00）	3月2日-6月8日 · 18:00-20:30	适合九年级 | 全国地区通用	999	562人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079482.html	周园	https://www.yuanfudao.com/teachers/51702800/lesson?lessonId=3079482
【目标985班】高三化学春季系统班（周六21:30）	3月2日-6月1日 · 21:30-23:30	适合高三 | 全国地区通用	499	4人报名  限报2000人	https://www.yuanfudao.com/lessons/3085884.html	冷道年	https://www.yuanfudao.com/teachers/162690364/lesson?lessonId=3085884
【目标985班】高二英语寒假系统班（寒2期13:00）	1月27日-2月3日 · 13:00-15:00	适合高二 | 全国地区通用	249	390人报名	https://www.yuanfudao.com/lessons/3080096.html	肖浚川	https://www.yuanfudao.com/teachers/66859336/lesson?lessonId=3080096
【目标985班】高二英语春季系统班（周日13:00）	3月3日-6月16日 · 13:00-15:00	适合高二 | 全国地区通用	499	745人报名  限报2000人	https://www.yuanfudao.com/lessons/3080258.html	孟凡玉	https://www.yuanfudao.com/teachers/26663895/lesson?lessonId=3080258
【英语能力发展班】五年级英语春季系统2班	3月6日-6月15日	适合五年级 | 全国地区通用	1650	31人报名  限报34人	https://www.yuanfudao.com/lessons/3080556.html	李政 孔辰	https://www.yuanfudao.com/teachers/116309724/lesson?lessonId=3080556
【目标联赛】高一数学春季自招班（周六19:00）	3月2日-6月15日 · 周六19:00上课	适合高一 | 全国地区通用	799	213人报名  限报2000人	https://www.yuanfudao.com/lessons/3081224.html	陈熹	https://www.yuanfudao.com/teachers/64078066/lesson?lessonId=3081224
六年级语文寒假系统班（寒2期09:30）	2月10日-2月16日 · 早09:30-11:55	适合六年级 | 全国地区通用	499	已报满或无信息	https://www.yuanfudao.com/lessons/3083308.html	张楚唯	https://www.yuanfudao.com/teachers/131667608/lesson?lessonId=3083308
【目标卓越班】初三化学春季系统班（周日18:00）	3月3日-6月9日 · 18:00-20:30	适合九年级 | 全国地区通用	999	156人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079330.html	冯雪	https://www.yuanfudao.com/teachers/79684458/lesson?lessonId=3079330
【英语能力发展班】二年级英语春季系统29班	3月7日-6月15日	适合二年级 | 全国地区通用	1650	9人报名  限报30人	https://www.yuanfudao.com/lessons/3093868.html	谢光菊E… 方媛媛	https://www.yuanfudao.com/teachers/169788748/lesson?lessonId=3093868
四年级猿编程L1系统班 第9期（周五晚）	12月21日-4月19日	适合四年级 | 全国地区通用	1999	23人报名	https://www.yuanfudao.com/lessons/3083768.html	张成巍	https://www.yuanfudao.com/teachers/145862676/lesson?lessonId=3083768
【英语能力强化班】一年级英语寒假系统34班	1月26日-2月2日	适合一年级 | 全国地区通用	700	32人报名	https://www.yuanfudao.com/lessons/3098088.html	邢宇琪 杨玉平	https://www.yuanfudao.com/teachers/121825876/lesson?lessonId=3098088
【实验班】初三化学寒假系统班（寒2期·18:10）	1月30日-2月13日 · 18:10-20:30	适合九年级 | 全国地区通用	499	810人报名	https://www.yuanfudao.com/lessons/3079236.html	刘旭	https://www.yuanfudao.com/teachers/33812137/lesson?lessonId=3079236
【目标优等班】初三物理寒假系统班（寒2期15:35）	1月30日-2月13日 · 15:35-17:55	适合九年级 | 全国地区通用	499	510人报名	https://www.yuanfudao.com/lessons/3079186.html	曹文亮	https://www.yuanfudao.com/teachers/38815873/lesson?lessonId=3079186
【目标优等班】初二数学寒假系统班（寒3期09:00）	2月16日-2月23日 · 早09:00-11:20	适合八年级 | 全国地区通用	499	193人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081178.html	张桐	https://www.yuanfudao.com/teachers/119826206/lesson?lessonId=3081178
【目标一本班】高二英语春季系统班（周六14:00）	3月2日-6月15日 · 14:00-16:00	适合高二 | 全国地区通用	499	152人报名  限报2000人	https://www.yuanfudao.com/lessons/3080260.html	升羽	https://www.yuanfudao.com/teachers/66752146/lesson?lessonId=3080260
【目标985班】高三生物寒假系统班（寒2期·16:00）	1月27日-2月3日 · 16:00-18:00	适合高三 | 全国地区通用	249	1280人报名	https://www.yuanfudao.com/lessons/3079460.html	张鹏	https://www.yuanfudao.com/teachers/69819438/lesson?lessonId=3079460
五、六年级猿编程L1系统班 第12期（周日下午）	4月28日-7月28日 · 不限年级	适合五年级 六年级 | 全国地区通用	1999	已报满或无信息	https://www.yuanfudao.com/lessons/3092096.html		null
【目标985班】高二物理寒假系统班（寒2期16:00）	1月27日-2月3日 · 16:00-18:00	适合高二 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3079018.html	王浩	https://www.yuanfudao.com/teachers/23722879/lesson?lessonId=3079018
【目标卓越班】初三数学寒假系统班（寒2期13:00）	1月30日-2月13日 · 13:00-15:20	适合九年级 | 全国地区通用	499	1020人报名	https://www.yuanfudao.com/lessons/3081148.html	王亮亮	https://www.yuanfudao.com/teachers/39413413/lesson?lessonId=3081148
【数学能力发展班】一年级数学春季系统班（周六19:00）	3月2日-6月15日 · 19:00-20:30	适合一年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3084070.html	张利利	https://www.yuanfudao.com/teachers/109818228/lesson?lessonId=3084070
【目标省一】高二数学寒假联赛班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高二 | 全国地区通用	249	65人报名	https://www.yuanfudao.com/lessons/3082394.html	赵小云	https://www.yuanfudao.com/teachers/103128714/lesson?lessonId=3082394
【目标985班】高三化学寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高三 | 全国地区通用	249	1999人报名	https://www.yuanfudao.com/lessons/3079662.html	张明燃	https://www.yuanfudao.com/teachers/37015377/lesson?lessonId=3079662
【目标卓越班】初二物理春季系统班（周六18:00）	3月2日-6月22日 · 18:00-20:30	适合八年级 | 全国地区通用	999	610人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079594.html	柳士亚	https://www.yuanfudao.com/teachers/21654691/lesson?lessonId=3079594
初三语文春季系统班（周五18:00）	3月1日-6月7日 · 18:00-20:30	适合九年级 | 全国地区通用	999	368人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079348.html	任可	https://www.yuanfudao.com/teachers/14454325/lesson?lessonId=3079348
【目标卓越班】初三英语春季系统班（周六14:00）	3月2日-6月8日 · 14:00-16:20	适合九年级 | 全国地区通用	999	218人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079474.html	夏天	https://www.yuanfudao.com/teachers/39692981/lesson?lessonId=3079474
【理科】2019高考大纲深度解读	2月3日-2月6日	适合高三 | 全国地区通用	0	11669人报名	https://www.yuanfudao.com/lessons/3103934.html	何燕 王伟 斯琴	https://www.yuanfudao.com/teachers/100387696/lesson?lessonId=3103934
高三历史春季系统班（周六21:30）	3月2日-6月1日 · 21:30-23:30	适合高三 | 全国地区通用	499	950人报名  限报2000人	https://www.yuanfudao.com/lessons/3079804.html	李美伊	https://www.yuanfudao.com/teachers/9108507/lesson?lessonId=3079804
【数学能力发展班】三年级数学寒假系统班（寒2期13:30）	2月10日-2月16日 · 13:30-15:30	适合三年级 | 全国地区通用	99	每50人分小班	https://www.yuanfudao.com/lessons/3081680.html	太可欣	https://www.yuanfudao.com/teachers/115002862/lesson?lessonId=3081680
【素养课】读名人小传，赏地道英文	高二 · 1月27日-2月17日 · 55分钟/次 · 12次课	适合高二 | 全国地区通用	36	547人报名	https://www.yuanfudao.com/lessons/3092034.html	孟凡玉	https://www.yuanfudao.com/teachers/26663895/lesson?lessonId=3092034
【目标清北班】高三生物寒假系统班（寒2期13:00）	1月27日-2月3日 · 13:00-15:00	适合高三 | 全国地区通用	249	1039人报名	https://www.yuanfudao.com/lessons/3079430.html	路菲	https://www.yuanfudao.com/teachers/71833786/lesson?lessonId=3079430
【实验班】初三数学寒假系统班（寒2期09:00）	1月30日-2月12日 · 早09:00-11:20	适合九年级 | 全国地区通用	499	720人报名	https://www.yuanfudao.com/lessons/3081152.html	荣伟伟	https://www.yuanfudao.com/teachers/31830739/lesson?lessonId=3081152
【数学能力发展班】三年级数学寒假系统班（寒2期13:30）	2月10日-2月16日 · 13:30-15:30	适合三年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3082214.html	叶春娇	https://www.yuanfudao.com/teachers/128584790/lesson?lessonId=3082214
四年级猿编程L1系统班 第9期（周六下午）	12月22日-4月20日	适合四年级 | 全国地区通用	1999	3人报名	https://www.yuanfudao.com/lessons/3083772.html	张成巍	https://www.yuanfudao.com/teachers/145862676/lesson?lessonId=3083772
高一数学春季系统班（非课改版·必修3+必修4·周五21:00）	3月1日-6月21日 · 21:00-23:25	适合高一 | 全国地区通用	799	554人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080898.html	严攀	https://www.yuanfudao.com/teachers/114992036/lesson?lessonId=3080898
【目标985班】高一英语春季系统班（周五21:00）	3月1日-6月21日 · 21:00-23:25	适合高一 | 全国地区通用	799	740人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080226.html	崔妍	https://www.yuanfudao.com/teachers/111857828/lesson?lessonId=3080226
【目标优等班】初二物理春季系统班（周日09:00）	3月3日-6月23日 · 早09:00-11:25	适合八年级 | 全国地区通用	999	79人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079754.html	李维维	https://www.yuanfudao.com/teachers/135856692/lesson?lessonId=3079754
【目标985班】高三理科数学寒假系统班（寒2期16:00）	1月27日-2月3日 · 16:00-18:00	适合高三 | 全国地区通用	249	1666人报名	https://www.yuanfudao.com/lessons/3079930.html	季然	https://www.yuanfudao.com/teachers/68215716/lesson?lessonId=3079930
【目标985班】高三理科数学春季系统班（周日19:00）	3月3日-6月2日 · 19:00-21:00	适合高三 | 全国地区通用	499	347人报名  限报2000人	https://www.yuanfudao.com/lessons/3080956.html	冯涛	https://www.yuanfudao.com/teachers/107679560/lesson?lessonId=3080956
【目标985班】高三化学春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	617人报名  限报2000人	https://www.yuanfudao.com/lessons/3079682.html	张明燃	https://www.yuanfudao.com/teachers/37015377/lesson?lessonId=3079682
初三道德与法治政治春季系统班（周六09:00）	3月2日-6月8日 · 早09:00-11:30	适合九年级 | 全国地区通用	999	148人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079844.html	梁如冰	https://www.yuanfudao.com/teachers/132614682/lesson?lessonId=3079844
【英语能力起航班】四年级英语春季系统3班	3月6日-6月16日	适合四年级 | 全国地区通用	1650	22人报名  限报30人	https://www.yuanfudao.com/lessons/3087578.html	杨雅竹 金明珠	https://www.yuanfudao.com/teachers/154272098/lesson?lessonId=3087578
高二理科数学春季系统班（周六14:00）	3月2日-6月15日 · 14:00－16:00	适合高二 | 全国地区通用	499	487人报名  限报2000人	https://www.yuanfudao.com/lessons/3080386.html	张煜晨	https://www.yuanfudao.com/teachers/94097552/lesson?lessonId=3080386
【英语校内卓越班】六年级英语寒假系统2班	1月26日-2月2日	适合六年级 | 全国地区通用	700	31人报名	https://www.yuanfudao.com/lessons/3080660.html	徐敏 张月	https://www.yuanfudao.com/teachers/155769264/lesson?lessonId=3080660
初二语文春季系统班（周六18:00）	3月2日-6月22日 · 18:00-20:30	适合八年级 | 全国地区通用	999	567人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079272.html	林立	https://www.yuanfudao.com/teachers/99385060/lesson?lessonId=3079272
初二数学春季系统班（北师版·周日09:00）	3月3日-6月23日 · 早09:00-11:30	适合八年级 | 全国地区通用	999	608人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081440.html	朱玲玲	https://www.yuanfudao.com/teachers/60153716/lesson?lessonId=3081440
【数学能力发展班】五年级数学寒假系统班（寒2期16:00）	2月10日-2月16日 · 16:00-18:00	适合五年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3089878.html	张贺晶	https://www.yuanfudao.com/teachers/41145869/lesson?lessonId=3089878
高二数学寒假系统班（寒2期09:00）	1月27日-2月3日 · 早09:00－11:00	适合高二 | 全国地区通用	249	1310人报名	https://www.yuanfudao.com/lessons/3079884.html	梁悦	https://www.yuanfudao.com/teachers/76667252/lesson?lessonId=3079884
【实验班】初三物理寒假系统班（寒3期15:35）	2月16日-2月23日 · 15:35-17:55	适合九年级 | 全国地区通用	499	199人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079166.html	张艳	https://www.yuanfudao.com/teachers/79894934/lesson?lessonId=3079166
【数学能力强化班】二年级数学寒假系统班（寒2期16:00）	2月10日-2月16日 · 16:00-18:00	适合二年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3082282.html	张利利	https://www.yuanfudao.com/teachers/109818228/lesson?lessonId=3082282
三年级语文春季系统班（周六16:00）	3月2日-6月15日 · 16:00-18:00	适合三年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3083322.html	王萌	https://www.yuanfudao.com/teachers/154094756/lesson?lessonId=3083322
【数学能力发展班】五年级数学寒假系统班（寒2期09:30）	2月10日-2月16日 · 早09:30-11:30	适合五年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3083180.html	钱学伟	https://www.yuanfudao.com/teachers/95009206/lesson?lessonId=3083180
【目标卓越班】初一数学春季系统班（周六18:00）	3月2日-6月22日 · 18:00-20:30	适合七年级 | 全国地区通用	999	645人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081318.html	朱玲玲	https://www.yuanfudao.com/teachers/60153716/lesson?lessonId=3081318
【数学能力发展班】四年级数学寒假系统班（寒2期18:30）	2月10日-2月16日 · 18:30-20:30	适合四年级 | 全国地区通用	99	已报满或无信息	https://www.yuanfudao.com/lessons/3089852.html	孙岩	https://www.yuanfudao.com/teachers/75843106/lesson?lessonId=3089852
三年级语文春季系统班（周五18:30）	3月1日-6月14日 · 18:30-20:30	适合三年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3082958.html	王萌	https://www.yuanfudao.com/teachers/154094756/lesson?lessonId=3082958
【英语校内卓越班】五年级英语寒假系统1班	1月26日-2月2日	适合五年级 | 全国地区通用	700	30人报名	https://www.yuanfudao.com/lessons/3081088.html	熊婉莉 祝丽	https://www.yuanfudao.com/teachers/131689176/lesson?lessonId=3081088
高二政治春季系统班（周日13:00）	3月3日-6月16日 · 13:00-15:00	适合高二 | 全国地区通用	499	205人报名  限报2000人	https://www.yuanfudao.com/lessons/3079842.html	刘佳彬	https://www.yuanfudao.com/teachers/61535188/lesson?lessonId=3079842
【直击难点】九年级生物刷题	九年级 · 1月19日-1月25日 · 55分钟/次 · 4次课	适合九年级 | 全国地区通用	20	315人报名	https://www.yuanfudao.com/lessons/3091240.html	赵顺子	https://www.yuanfudao.com/teachers/73497012/lesson?lessonId=3091240
四年级猿编程L1系统班 第10期（周四晚）	2月21日-5月23日	适合四年级 | 全国地区通用	1999	9人报名	https://www.yuanfudao.com/lessons/3088714.html	崔丹阳	https://www.yuanfudao.com/teachers/147590008/lesson?lessonId=3088714
【数学能力起航班】四年级数学寒假系统班（寒3期18:30）	2月18日-2月24日 · 18:30-20:30	适合四年级 | 全国地区通用	99	每50人分小班	https://www.yuanfudao.com/lessons/3095192.html	孙岩	https://www.yuanfudao.com/teachers/75843106/lesson?lessonId=3095192
【英语校内卓越班】五年级英语春季系统10班	3月6日-6月15日	适合五年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3085628.html	吴霜 韩紫妍	https://www.yuanfudao.com/teachers/134659076/lesson?lessonId=3085628
五、六年级猿编程L2系统班 第9期（周六早）	5月11日-11月16日	适合五年级 六年级 | 全国地区通用	4099	3人报名	https://www.yuanfudao.com/lessons/3083798.html	待分配	https://www.yuanfudao.com/teachers/90173878/lesson?lessonId=3083798
【精选选择】理综生物选择题分类讲解（重开）	高三 · 2月11日-2月14日 · 55分钟/次 · 4次课	适合高三 | 全国地区通用	20	492人报名	https://www.yuanfudao.com/lessons/3092026.html	赵顺子	https://www.yuanfudao.com/teachers/73497012/lesson?lessonId=3092026
【目标985班】高一英语春季系统班（周六21:10）	3月2日-6月22日 · 21:10-23:35	适合高一 | 全国地区通用	799	196人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080232.html	焦洋	https://www.yuanfudao.com/teachers/125397172/lesson?lessonId=3080232
【目标卓越班】初一数学寒假系统班（寒2期09:00）	1月30日-2月13日 · 早09:00-11:20	适合七年级 | 全国地区通用	99	1012人报名	https://www.yuanfudao.com/lessons/3088786.html	宿媛臻	https://www.yuanfudao.com/teachers/58666874/lesson?lessonId=3088786
五年级语文春季系统班（周五18:30）	3月1日-6月14日 · 18:30-20:30	适合五年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3082976.html	范思齐	https://www.yuanfudao.com/teachers/153103064/lesson?lessonId=3082976
【数学能力发展班】六年级数学春季系统班（周五18:00）	3月1日-6月14日 · 18:00-20:25	适合六年级 | 全国地区通用	999	每30人分小班	https://www.yuanfudao.com/lessons/3084086.html	季敏修	https://www.yuanfudao.com/teachers/129358330/lesson?lessonId=3084086
【目标优等班】初二物理寒假系统班（寒2期13:00）	1月30日-2月13日 · 13:00-15:25	适合八年级 | 全国地区通用	499	192人报名	https://www.yuanfudao.com/lessons/3079212.html	李维维	https://www.yuanfudao.com/teachers/135856692/lesson?lessonId=3079212
